电影,导演,编剧,主演,类型,制片国家/地区,语言,上映日期,片长,又名,IMDb链接
触不可及(美版),尼尔·博格,乔恩·哈特米尔/埃里克·托莱达诺/奥利维埃·纳卡什,凯文·哈特/布莱恩·科兰斯顿/妮可·基德曼/阿雅·娜奥米·金/贾西·迪阿洛·温斯顿/吉纳维芙·安吉森/格什菲·法拉哈尼/泰特·多诺万/朱丽安娜·玛格丽丝/克里斯蒂娜·张/皮亚·梅切勒/罗伯特·比齐克/大卫·克尼里安/迈克尔·J·莱昂斯/桃乐丝·麦卡锡/苏珊·萨瓦/布莱恩·加拉格尔/泰隆·米切尔·亨德森/英德拉·A·托马斯/简·摩尔/莱曼·陈/柯克·凯利,剧情/喜剧,美国,英语,2017-09-08(多伦多电影节)/2019-01-11(美国),126分钟,美版触不可及/闪亮人生(港)/活个精彩(台)/上行/上升/Untouchable,tt1987680
巴斯特·斯克鲁格斯的歌谣,伊桑·科恩/乔尔·科恩,伊桑·科恩/乔尔·科恩,哈利·米尔林/佐伊·卡赞/连姆·尼森/詹姆斯·弗兰科/大卫·克鲁霍尔特兹/汤姆·威兹/克兰西·布朗/蒂姆·布雷克·尼尔森/布莱丹·格里森/比尔·赫克/斯蒂芬·鲁特/泰恩·黛莉/拉尔夫·尹爱森/切尔西·罗斯/绍尔·鲁宾内克/琼乔·奥雷尔/马修·维利希/杰西·卢肯/保罗·瑞/葛人杰·海恩斯/杰弗森·梅斯/山姆·狄龙/比利·洛克伍德/汤姆·普罗克特/E·E·贝尔/丹尼·麦卡锡/杰克莫·巴泽尔/伊索·阿克瑞恩,喜剧/歌舞/西部,美国,英语,2018-08-31(威尼斯电影节)/2018-11-16(美国),133分钟,巴斯特民谣/巴斯特的歌谣/西部老巴的故事(台)/细说当年话西部(港),tt6412452
王牌保镖,帕特里克·休斯,汤姆·奥康纳,瑞恩·雷诺兹/塞缪尔·杰克逊/加里·奥德曼/萨尔玛·海耶克/艾洛蒂·袁/乔昆姆·德·阿尔梅达/克里斯蒂·米切尔/约瑟芬·德·拉·波美/山姆·哈兹尔丁/巴里·阿茨玛/艾比·侯斯/米哈伊尔·戈尔沃伊,喜剧/动作/犯罪,美国/香港/保加利亚/荷兰,英语/俄语/法语/日语/意大利语/荷兰语/西班牙语,2017-09-22(中国大陆)/2017-08-18(美国),118分钟/112分钟(中国大陆),杀手的保镖/杀手保镖(台)/保镖救杀手(港),tt1959563
狂暴巨兽,布拉德·佩顿,瑞安·恩格尔/卡尔顿·库斯/莱恩·康道尔/亚当·希泰凯尔,道恩·强森/娜奥米·哈里斯/杰弗里·迪恩·摩根/玛琳·阿克曼/杰克·莱西/乔·曼根尼罗/玛丽·谢尔顿/P·J·伯恩/德米垂斯·格罗斯/杰克·奎德/布里安·希尔/马特·杰拉德/李威尹/尤里亚·费伯/布鲁斯·布莱克希尔/杰森·莱尔斯/马克·威尔斯/阿莉莎·布鲁克/亚当·希泰凯尔/加里·维克斯/阿诺德·陈,动作/科幻/冒险,美国,英语,2018-04-13(美国/中国大陆),107分钟,末日困兽战(港)/毁灭大作战(台)/狂暴：世纪浩劫/狂暴/怪兽大破坏,tt2231461
黑镜：潘达斯奈基,大卫·斯雷德,查理·布鲁克,菲恩·怀特海德/克雷格·帕金森/爱丽丝·洛维/阿西姆·乔杜里/威尔·保尔特/塔露拉·哈登/卡特里奥·诺克斯/保罗·布拉德利/乔纳森·阿里斯/A·J·霍顿/弗勒尔·基思/劳拉·埃弗兰/阿伦·阿萨德/苏珊妮·伯登/杰夫·明特/乔恩-乔·英克彭/汤姆·麦卡尔/埃利·皮尔西/斯蒂芬·拉什布鲁克/罗森达·桑德尔/桑德拉·特蕾丝,剧情/科幻/悬疑/惊悚,英国/美国,英语,2018-12-28(美国),90分钟/312分钟(交互总时长),黑镜：2018圣诞特别篇,tt9495224
幸福的拉扎罗,阿莉切·罗尔瓦赫尔,阿莉切·罗尔瓦赫尔,阿德里亚诺·塔尔迪奥洛/阿涅塞·格拉齐亚尼/卢卡·奇科瓦尼/阿尔巴·罗尔瓦赫尔/塞尔希·洛佩斯/纳塔利诺·巴拉索/托马索·拉尼奥/尼可莱塔·布拉斯基/达里亚·帕斯卡·阿托利尼/达维德·登奇/帕斯夸丽纳·斯昆恰,剧情/奇幻,意大利/瑞士/法国/德国,意大利语,2018-05-13(戛纳电影节)/2018-05-31(意大利),127分钟,睡王子的快乐传说(港)/幸福的拉札洛(台)/HappyasLazzaro,tt6752992
爱你，西蒙,格里格·伯兰蒂,伊丽莎白·伯格/艾萨克·阿普塔克/贝奇·艾伯特利,尼克·罗宾森/詹妮弗·加纳/乔什·杜哈明/小豪尔赫·兰登伯格/凯瑟琳·兰福德/亚历山德拉·希普/洛根·米勒/凯南·朗斯代尔/特丽莎·贝特曼/托尼·海尔/娜塔莎·罗斯韦尔/迈尔斯·赫尔泽/乔伊·保罗瑞/克拉克·穆尔/德鲁·斯塔基/麦肯兹·林茨/卡萨迪·麦克林西/艾莉克斯·斯甘巴蒂/贾米拉·汤普森/艾米丽·乔丹/帕特里克·多诺霍/特雷勒·希尔/泰勒·切斯/哈龙·汗/约书亚·米克尔/尼古拉斯·斯塔格尔/南茜·德·梅奥/克里斯蒂安·奥乔·梅菲尔德/钱特尔·D·克里斯托弗/曼迪·法森/菲利普·科文/罗比·罗杰斯,爱情/同性,美国,英语,2018-03-16(美国),110分钟,亲爱的初恋(台)/抱抱我的初恋(港)/西蒙和他的出柜日记/爱你的西蒙/爱，赛蒙,tt5164432
胡桃夹子和四个王国,拉斯·霍尔斯道姆/乔·庄斯顿,阿什利·鲍威尔/汤姆·麦卡锡/E·T·A·霍夫曼,麦肯吉·弗依/摩根·弗里曼/凯拉·奈特莉/马修·麦克费登/海伦·米伦/艾丽·巴姆博/米兰达·哈特/欧赫尼奥·德尔维斯/杰克·怀特霍尔/理查德·E·格兰特/谢尔盖·波卢宁/欧米德·吉亚李利/梅拉·沙尔/尼克·穆罕默德/杰茜·维宁/汤姆·斯威特/马里安·洛伦西克/芙洛·费拉科/丽塔-麦克唐纳丹帕/查尔斯·斯特里特,奇幻/冒险,美国,英语,2018-11-02(中国大陆/美国),99分钟,胡桃夹子(港)/胡桃钳与奇幻四国(台)/胡桃夹子真人版,tt5523010
新木乃伊,艾里克斯·库兹曼,乔·斯派茨/克里斯托弗·麦奎里,汤姆·克鲁斯/罗素·克劳/安娜贝拉·沃丽丝/索菲亚·波多拉/杰克·约翰逊/考特尼·万斯/马尔万·肯扎里/斯蒂芬·汤普森/詹姆斯·阿拉马/马修·威尔卡斯/索姆·卡皮拉/肖恩·卡梅伦·迈克尔/雷兹·肯普顿/尼尔·马斯克尔/哈维尔·博泰特/帕克·索耶,动作/奇幻/冒险,美国,英语,2017-06-09(中国大陆/美国),110分钟/106分钟(中国大陆),盗墓迷城(港)/神鬼传奇(台),tt2345759
忌日快乐,克里斯托弗·兰登,斯科特·洛布德尔,杰西卡·罗德/伊瑟尔·布罗萨德/露比·莫迪恩/查尔斯·艾特肯/劳拉·克利夫顿/杰森·拜尔/罗布·梅洛/瑞秋·马休斯/拉姆齐·安德森/布雷迪·刘易斯/飞·武/泰内娅·因崔亚戈/布莱恩·克恩/卡瑞尔拉·史密斯/吉米·冈萨雷斯/比利·斯洛特/唐娜·杜普兰提尔/吉吉·埃内塔/林赛·G·史密斯/戴恩·罗兹/凯莱布·斯比尔亚兹/蜜西·雅格,悬疑/惊悚/恐怖,美国,英语,2018-02-02(中国大陆)/2017-10-13(美国),96分钟,死日快乐/吓到半死/死亡无限LOOP(港)/Again/HalftoDeath/HappyBirthdead,tt5308322
帕丁顿熊2,保罗·金,保罗·金/迈克尔·邦德/西蒙·法纳比,本·卫肖/休·格兰特/休·博纳维尔/莎莉·霍金斯/萨缪尔·乔斯林/马德琳·哈里斯/朱丽·沃特斯/布莱丹·格里森/吉姆·布劳德本特/艾美达·斯丹顿/彼得·卡帕尔迪/艾琳·阿特金斯/汤姆·康蒂/本·米勒/诺亚·泰勒/理查德·艾欧阿德,喜剧/动画/家庭,英国/法国/美国,英语,2017-12-08(中国大陆)/2017-11-10(英国),103分钟,柏灵顿2(港)/柏灵顿熊熊出任务(台),tt4468740
养家之人,诺拉·托梅,安妮塔·多兰/黛博拉·伊莉丝,莎拉·乔德利/索玛·查亚/诺林·古拉姆高斯/拉腊·萨迪克/阿里·巴德沙阿/莎斯塔·拉蒂夫/坎扎·费里斯/卡瓦·阿达/凯恩·马洪/阿里·卡兹米/曼·沃尔克哈德/雷扎·索勒,剧情/动画/家庭,爱尔兰/加拿大/卢森堡,英语,2019-01-11(中国大陆)/2017-09-08(多伦多电影节)/2018-05-25(爱尔兰),94分钟,持家小木兰(港)/战火下的小花(台)/养家的人/一家之主,tt3901826
环太平洋：雷霆再起,斯蒂文·S·迪奈特,斯蒂文·S·迪奈特/艾米丽·卡迈克尔/吉拉·斯奈德/T·S·诺林/特拉维斯·比彻姆,约翰·博耶加/斯科特·伊斯特伍德/卡莉·史派妮/景甜/查理·戴/伯恩·戈曼/张晋/亚德里亚·霍纳/菊地凛子/卡兰·布拉尔/黄恺杰/伊万娜·萨赫诺/新田真剑佑/吉丽/雪莉·罗德里格斯/拉哈特·亚当斯/列维·米登/达斯汀·克莱尔/陈梓童/于小伟/钱泳辰/郭家铭/蓝盈莹/金桢勋/菊池润美/丹尼尔·弗雷里格尔/齐柏林·汉密尔顿/尼克·塔拉贝/布里德基·萨蒂纳/小蒂姆·约翰逊/玛德琳·麦格劳/乔什·斯坦伯/斯蒂芬妮·阿琳/卢克·朱迪,动作/科幻/冒险,美国/中国大陆,英语/汉语普通话,2018-03-23(美国/中国大陆),111分钟,环太平洋2/环太平洋2：雷霆再起/环太平洋2：起义时刻(台)/悍战太平洋2：起义时空(港)/环太平洋2：崛起/环太平洋2：漩涡/PacificRim:Maelstrom/PacificRim2,tt2557478
犬之岛,韦斯·安德森,韦斯·安德森/罗曼·科波拉/詹森·舒瓦兹曼/野村训市,布莱恩·科兰斯顿/爱德华·诺顿/科宇·兰金/列维·施瑞博尔/比尔·默瑞/杰夫·高布伦/鲍勃·巴拉班/野村训市/格蕾塔·葛韦格/斯嘉丽·约翰逊/蒂尔达·斯文顿/弗兰西斯·麦克多蒙德/罗曼·科波拉/卡拉·海沃德/高山明/伊藤晃/哈威·凯特尔/F·默里·亚伯拉罕/小野洋子/渡边谦/夏木真理/费舍·史蒂芬斯/村上虹郎/考特尼·万斯/安杰丽卡·休斯顿/野田洋次郎/山田孝之/秋元梢/松田翔太/松田龙平/池田依来沙/杰克·莱恩/育乃介/儿玉太智/卡琳·奥克索/弗兰克·伍德/爱德华·博奇,喜剧/动画/冒险,美国/德国,英语/日语,2018-04-20(中国大陆)/2018-02-15(柏林电影节)/2018-03-23(美国),97分钟(中国大陆)/101分钟,小狗岛/汪星人之岛/犬ヶ島,tt5104604
东方快车谋杀案,肯尼思·布拉纳,迈克尔·格林/阿加莎·克里斯蒂,肯尼思·布拉纳/佩内洛普·克鲁兹/威廉·达福/朱迪·丹奇/约翰尼·德普/乔什·加德/德里克·雅各比/小莱斯利·奥多姆/米歇尔·菲佛/黛西·雷德利/露西·宝通/奥利维娅·科尔曼/亚当·加西亚/米兰达·莱森/曼努埃尔·加西亚-鲁尔福/汤姆·巴特曼/马尔万·肯扎里/阿拉·萨菲/谢尔盖·波卢宁,剧情/悬疑/犯罪,美国/马耳他,英语/法语/德语/阿拉伯语,2017-11-10(美国/中国大陆)/2017-11-03(英国),114分钟,,tt3402236
瞒天过海：美人计,盖瑞·罗斯,盖瑞·罗斯/奥利维亚·米尔奇/乔治·克莱顿·约翰逊/杰克·戈登·拉塞尔,桑德拉·布洛克/凯特·布兰切特/安妮·海瑟薇/海伦娜·伯翰·卡特/蕾哈娜/莎拉·保罗森/敏迪·卡灵/奥卡菲娜/詹姆斯·柯登/理查德·阿米蒂奇/格里芬·邓恩/迪德尔·古德温/丹尼埃拉·拉贝尼/埃利奥特·古尔德/夏洛特·柯克/达科塔·范宁/理查德·罗比查乌克斯/达米安·杨/戈登·格里克/凯特琳·梅纳/詹姆斯·比贝里/香农·弗雷尔/康纳尔·多诺万/凯文·布朗/马尔洛·托马斯/丹娜·爱薇/玛丽·路易丝·威尔逊/伊丽莎白·阿什利/凯蒂·霍尔姆斯/肯多尔·詹纳/凯莉·詹娜/金·卡戴珊,喜剧/犯罪,美国,英语/印地语/法语/德语/汉语普通话,2018-06-08(美国),110分钟,女版十一罗汉/瞒天过海：八面玲珑(台)/盗海豪情：8美千娇(港)/八罗汉/八大罗汉/侠盗英姿/盗海姐妹团/Ocean’sOcho/Ocean's8,tt5164214
敦刻尔克,克里斯托弗·诺兰,克里斯托弗·诺兰,菲恩·怀特海德/汤姆·格林-卡尼/杰克·劳登/哈里·斯泰尔斯/阿奈林·巴纳德/汤姆·哈迪/马克·里朗斯/巴里·基奥根/基里安·墨菲/詹姆斯·达西/肯尼思·布拉纳/李·阿姆斯特朗/詹姆斯·布鲁尔/达米安·勃纳尔/布莱恩·威纳尔/哈利·理查森/艾略特·提特恩索/凯文·格思里/巴比·洛克伍德/米歇尔·贝尔/比利·豪尔/迈克尔·凯恩/约翰·诺兰/米兰达·诺兰,剧情/历史/战争,英国/法国/美国/荷兰,英语/法语/德语,2017-09-01(中国大陆)/2017-07-13(伦敦首映)/2017-07-21(美国),107分钟,敦刻尔克大撤退/敦克尔克大行动(台)/邓寇克大行动(港),tt5013056
伯德小姐,格蕾塔·葛韦格,格蕾塔·葛韦格,西尔莎·罗南/劳里·梅特卡夫/崔西·莱茨/卢卡斯·赫奇斯/蒂莫西·柴勒梅德/比妮·费尔德斯坦/罗伊丝·史密斯/斯蒂芬·亨德森/奥德娅·拉什/乔丹·罗德里格斯/凯瑟琳·纽顿/约翰·卡尔纳/杰克·麦克道曼/劳拉·马兰洛/安迪·巴克利/丹尼尔·祖瓦图/克里森·克拉克/丹妮尔·麦克唐纳/鲍勃·斯蒂芬森/路易莎·李/伦敦·托尔/本·康尼斯伯格/维克托·沃尔夫,剧情/家庭,美国,英语,2017-09-01(特柳赖德电影节)/2017-11-03(美国),93分钟,淑女鸟(台)/不得鸟小姐(港)/大鸟萌妹(豆友译名)/伯德夫人/柏德小姐/飞鸟小姐/小仙鸟/青春鸟,tt4925292
古墓丽影：源起之战,罗阿尔·乌索格,吉内瓦·德沃莱特-罗宾森/阿拉斯泰尔·西登斯/埃文·达赫迪,艾丽西亚·维坎德/多米尼克·威斯特/沃尔顿·戈金斯/吴彦祖/克里斯汀·斯科特·托马斯/汉娜·乔恩-卡门/尼克·弗罗斯特/德里克·雅各比/安东尼奥·阿克儿/亚历山大·维尧姆/杰美·温斯顿/迈克尔·奥拜奥拉/艾米丽·凯里/肯尼思·霍,动作/冒险,美国,英语,2018-03-16(美国/中国大陆),118分钟,盗墓者罗拉(港)/古墓奇兵(台)/新古墓丽影,tt1365519
阿丽塔：战斗天使,罗伯特·罗德里格兹,詹姆斯·卡梅隆/莱塔·卡罗格里迪斯/木城幸人,罗莎·萨拉查/克里斯托弗·沃尔兹/基恩·约翰逊/艾德·斯克林/马赫沙拉·阿里/詹妮弗·康纳利/杰基·厄尔·哈利/拉娜·康多/小豪尔赫·兰登伯格/艾莎·冈萨雷斯/卡斯帕·凡·迪恩/米歇尔·罗德里格兹/爱德华·诺顿/杰夫·法赫/山姆·麦地那/德里克·梅耶斯/艾丽·拉蒙特/豪尔赫·A·希门尼斯/马克·扎罗/比利·布莱尔/伦纳德·吴/特里斯坦·里格斯/迈克尔·洛夫·托利弗/金/达塞尔·丹妮尔/马克·A·怀特,动作/科幻/冒险,美国/加拿大/阿根廷,英语/西班牙语,2019-02-22(中国大陆)/2019-02-05(台湾)/2019-02-14(美国),122分钟,铳梦/铳梦：战斗天使(港)/艾莉塔：战斗天使(台),tt0437086
密室逃生,亚当·罗比特尔,布拉吉·F·舒特/玛丽亚·梅尔尼克,泰勒·拉塞尔/洛根·米勒/黛博拉·安沃尔/泰勒·莱伯恩/杰·埃利斯/尼克·多达尼/杰西卡·萨顿/约里克·范·韦杰宁根/杰米-李·蒙尼/亚当·罗比特尔/韦尔·廷德尔/肯尼思·霍/科尼利厄斯·吉尼/保罗·汉普赛尔/佩泰·塞彭克/丹·格伦伯格/吉诺·李,悬疑/惊悚,美国,英语,2019-01-18(中国大陆)/2019-01-04(美国),99分钟,密室逃殺(港)/密弑游戏(台)/密室逃脱/逃生室/迷宫/TheEscapeRoom,tt5886046
北极,乔·佩那,乔·佩那/RyanMorrison,麦斯·米科尔森/MariaThelmaSmáradóttir,惊悚,冰岛,英语,2018-05-10(戛纳电影节)/2019-02-01(美国),97分钟,,tt6820256
复仇者联盟3：无限战争,安东尼·罗素/乔·罗素,杰克·科比/克里斯托弗·马库斯/斯蒂芬·麦克菲利/吉姆·斯特林,小罗伯特·唐尼/克里斯·海姆斯沃斯/克里斯·埃文斯/马克·鲁弗洛/乔什·布洛林/佐伊·索尔达娜/本尼迪克特·康伯巴奇/克里斯·帕拉特/汤姆·赫兰德/伊丽莎白·奥尔森/保罗·贝坦尼/斯嘉丽·约翰逊/查德维克·博斯曼/塞巴斯蒂安·斯坦/唐·钱德尔/汤姆·希德勒斯顿/安东尼·麦凯/本尼迪克特·王/戴夫·巴蒂斯塔/布莱德利·库珀/范·迪塞尔/凯伦·吉兰/利蒂希娅·赖特/庞·克莱门捷夫/凯莉·库恩/汤姆-沃恩-劳勒/海登·瓦尔希/迈克尔·詹姆斯·肖/泰瑞·诺塔里/本尼西奥·德尔·托罗/彼特·丁拉基/罗斯·马昆德/丹娜·奎里拉/温斯顿·杜克/弗洛伦丝·卡松巴/塞缪尔·杰克逊/雅各布·巴特朗/斯坦·李,动作/科幻/奇幻/冒险,美国,英语,2018-05-11(中国大陆)/2018-04-23(加州首映)/2018-04-27(美国),149分钟,复仇者联盟3：无限之战(港)/复仇者联盟：无限之战(台)/复仇者联盟3：无尽之战/复联3/妇联3(豆友译名)/复仇者联盟3：灭霸传(豆友译名)/Avengers:InfinityWar-PartI/TheAvengers3:Part1,tt4154756
碟中谍6：全面瓦解,克里斯托弗·麦奎里,克里斯托弗·麦奎里/布鲁斯·盖勒,汤姆·克鲁斯/亨利·卡维尔/文·瑞姆斯/西蒙·佩吉/丽贝卡·弗格森/西恩·哈里斯/安吉拉·贝塞特/凡妮莎·柯比/米歇尔·莫纳汉/韦斯·本特利/费雷德里克·施密特/亚历克·鲍德温/杨亮/克里斯托弗·约纳尔/沃尔夫·布利策/拉斐尔·琼勒/安德鲁·卡扎纳夫·平/克里斯多夫·德·舒瓦西/拉裴尔·德普雷/让·巴普蒂斯特·菲永/马克斯·盖勒/奥利维尔·体班德/亚历山大·普尔/阿利克斯·贝纳泽什/乔伊·安沙/维利贝·托皮奇/格雷厄姆·福克斯/卡斯珀·菲利普森/菲恩·乔利/鲁斯·贝恩/奈杰尔·艾伦,动作/惊悚/冒险,美国/中国大陆/法国/挪威,英语/法语,2018-08-31(中国大陆)/2018-07-27(美国),147分钟/148分钟(中国大陆),碟中谍6/不可能的任务：全面瓦解(台)/职业特工队：叛逆之谜(港)/Mission:Impossible6/MI6,tt4912910
女孩,卢卡斯·德霍特,卢卡斯·德霍特/安吉洛·提森,维克托·波尔斯特/阿里耶·沃索尔特/奥利弗·博达特/蒂伊门·戈瓦尔茨/卡特简·达门/瓦伦提金·达恩斯/克里斯·泰斯/安吉洛·提森/艾莉西亚·德佩克,剧情/同性,比利时/荷兰,法语/弗拉芒语/英语,2018-05-12(戛纳电影节)/2018-11-01(荷兰),105分钟,梦女芭蕾(港)/芭蕾少女梦(台),tt8254556
雷神3：诸神黄昏,塔伊加·维迪提,埃里克·皮尔森/克雷格·凯尔/克里斯托弗·约斯特/斯坦·李/拉里·利伯/杰克·科比,克里斯·海姆斯沃斯/汤姆·希德勒斯顿/凯特·布兰切特/伊德里斯·艾尔巴/杰夫·高布伦/泰莎·汤普森/卡尔·厄本/马克·鲁弗洛/安东尼·霍普金斯/本尼迪克特·康伯巴奇/塔伊加·维迪提/瑞切尔·豪斯/克兰西·布朗/浅野忠信/雷·史蒂文森/扎克瑞·莱维/卢克·海姆斯沃斯/马特·达蒙/山姆·尼尔/夏洛特·尼克道/斯坦·李,动作/奇幻/冒险,美国,英语,2017-11-03(美国/中国大陆)/2017-10-24(英国),130分钟,雷神索尔3：诸神黄昏(台)/雷神奇侠3：诸神黄昏(港)/雷神3：诸神的黄昏/Thor3,tt3501632
绿皮书,彼得·法雷里,尼克·瓦莱隆加/布莱恩·海耶斯·库瑞/彼得·法雷里,维果·莫腾森/马赫沙拉·阿里/琳达·卡德里尼/塞巴斯蒂安·马尼斯科/迪米特·D·马里诺夫/迈克·哈顿/P·J·伯恩/乔·柯蒂斯/玛姬·尼克松/冯·刘易斯/乔恩·索特兰/唐·斯达克/安东尼·曼加诺/保罗·斯隆/珍娜·劳伦索/肯尼斯·以色列/伊克博·塞巴/尼克·瓦莱隆加/大卫·安/迈克·切罗内/杰拉尔丁·辛格/马丁·巴特斯·布拉德福德/格拉伦·布莱恩特·班克斯/汤姆·维图/夏恩·帕特洛/丹尼斯·W·霍尔/吉姆·克洛克/戴恩·罗兹/布赖恩·斯特帕尼克/乔恩·迈克尔·戴维斯/布莱恩·海耶斯·库瑞/托尼亚·马尔多纳多,剧情/喜剧/传记,美国,英语/意大利语/俄语/德语,2019-03-01(中国大陆)/2018-09-11(多伦多电影节)/2018-11-16(美国),130分钟,绿簿旅友(港)/幸福绿皮书(台)/绿书,tt6966692
太空救援,克利姆·希片科,克利姆·希片科/娜塔莉亚·梅尔库洛娃/阿列克谢·萨莫廖托夫/阿列克谢·丘波夫/杰弗里·海尔顿,弗拉季米尔·弗多维琴科夫/帕维尔·杰列维扬科/柳波芙·阿克肖诺娃/欧克萨娜·范德拉/玛丽亚·米罗诺娃/伊戈尔·乌戈尔尼科夫/亚历山大·萨莫伊连科/亚历山大·拉特尼科夫/维塔利·哈耶夫,动作/冒险,俄罗斯,俄语,2018-01-12(中国大陆)/2017-10-05(俄罗斯),111分钟/103分钟(中国大陆),星空浩劫(港)/礼炮号空间站/礼炮7号/Salyut7,tt6537238
神奇动物：格林德沃之罪,大卫·叶茨,J·K·罗琳,埃迪·雷德梅恩/凯瑟琳·沃特斯顿/约翰尼·德普/裘德·洛/埃兹拉·米勒/丹·福勒/艾莉森·萨多尔/佐伊·克罗维兹/卡勒姆·特纳/金秀贤/威廉·纳迪兰/凯文·格思里/卡门·艾乔戈/沃尔夫·罗特/德里克·里德尔/科内尔·约翰/英格瓦·埃盖特·西古德松/波佩·科比-特曲/西蒙·米考克/大卫·樱井/维多利亚·耶茨/奥拉维尔·达里·奥拉夫松/大卫·威尔莫特/艾德·高根/奥莉维亚·波皮卡/阿尔菲·西蒙斯/菲奥娜·格拉斯科特/杰米·坎贝尔·鲍尔/托比·瑞格波/约书亚·谢伊/布隆蒂斯·佐杜洛夫斯基/杰西卡·威廉姆斯/欧文·弗热瑞/休·夸希/塔希尔·布尔汉/迈克尔·科布/萨比恩·克洛森/亚历珊德拉·福特/肖恩·吉斯灵厄姆/通恰伊·古奈什/迈克尔·海登/露丝·霍洛克斯/泰·赫尔利/纳西尔·贾玛/卡米尔·雷米泽斯基/迪诺·布加迪,奇幻/冒险,美国/英国,英语,2018-11-16(中国大陆/美国),134分钟/142分钟(加长版),神奇动物在哪里2：格林德沃之罪/怪兽与葛林戴华德之罪(港)/怪兽与葛林戴华德的罪行(台)/神奇动物在哪里2/神奇动物2/FantasticBeastsandWheretoFindThem2,tt4123430
